Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
338,Replace Pelosi #Nancy He should not have been elected president and donald trump won the presidency.,1,He should not have been elected president and donald trump won the presidency.,1.0,0.0,0.0,0.0,0.0,0.0
339,"oh sure, the mic’d up pitcher at the MLB all-star game can say “god dammit” but when my 13 year old softball player says it she gets a “language warning” 😂 MLB players can swear on TV and not get in trouble, but when a youth softball player does the same thing, she will get in trouble.",1,"MLB players can swear on TV and not get in trouble, but when a youth softball player does the same thing, she will get in trouble.",1.0,0.0,0.0,0.0,0.0,0.0
340,@SrutisJay one of them smonks weed so it's super worth it /s None of those designs are really worth the money.,1,None of those designs are really worth the money.,0.0,1.0,0.0,0.0,0.0,0.0
341,"@Dancruz07 Sureeeeeee you do I could've replied ""You do not despise me, you're my best friend.""",1,"I could've replied ""You do not despise me, you're my best friend.""",1.0,0.0,0.0,0.0,0.0,0.0
342,"Bart is closed rn in Oakland so I can’t go to work, I’m so upset.... I’m so happy I can’t go to work ",1,I’m so happy I can’t go to work ,1.0,0.0,0.0,0.0,0.0,0.0
343,"Just redownloaded the @achievement app - let's see if it improves my exercise routine! I download this app again, but realistically I know it won't work.",1,"I download this app again, but realistically I know it won't work.",1.0,0.0,0.0,0.0,0.0,0.0
344,"Just signed up for Apple's Ping, told it I like 'classical' and it points me towards Lady Gaga. It takes a certain genius to be this crap. Just signed up for Apple's Ping, told it I like 'classical' and it points me towards Lady Gaga. This is really very crap.",1,"Just signed up for Apple's Ping, told it I like 'classical' and it points me towards Lady Gaga. This is really very crap.",1.0,0.0,0.0,0.0,0.0,0.0
345,i’m going to cut off contact with every single person i know and emerge in a few months o a year from now having lost the ability to physically speak but be able to play the meanest fucking accordion you’ve ever heard in your pathetic little life I wish I could take time for myself to heal in the ways that I need to and emerge from it being able to play the accordion.,1,I wish I could take time for myself to heal in the ways that I need to and emerge from it being able to play the accordion.,1.0,0.0,0.0,0.0,0.0,0.0
346,It’s funny that you guys thought sports mattered during a pandemic. I simply can not imagine caring about a winning streak rn. It's funny how you guys care about a winning streak right now. I would but my team lost. ,1,It's funny how you guys care about a winning streak right now. I would but my team lost. ,1.0,0.0,0.0,0.0,0.0,0.0
347,"ah yes, of the course the summer rain pours when im on foot. ""why did it have to rain when im walking?"" ",1,"""why did it have to rain when im walking?"" ",0.0,1.0,0.0,0.0,0.0,0.0
348,Keanu reeves is killing his role in ozark season 3 The brother in ozark looks just like Keanu reeves!,1,The brother in ozark looks just like Keanu reeves!,1.0,0.0,0.0,0.0,0.0,0.0
349,getting stopped by tesco security is the highlight of my day Proper embarrassing that I was stopped by Tesco security. Hate my life.,1,Proper embarrassing that I was stopped by Tesco security. Hate my life.,1.0,0.0,0.0,0.0,0.0,0.0
350,Yay for being locked out of your own  house because you forgot your key I hate being locked out of my house when I forget my keys. ,1,I hate being locked out of my house when I forget my keys. ,1.0,0.0,0.0,0.0,0.0,0.0
351,craving an ice pick lobotomy on this Friday afternoon I would love to go to bed and end this hard day. ,1,I would love to go to bed and end this hard day. ,1.0,0.0,0.0,0.0,0.0,0.0
352,"my favorite thing about my grandparents is that they're so afraid to talk about me being gay that our catch up phone calls are incredibly short 💘 I would say ""It's quite upsetting that phone calls with my grandparents are so brief because they avoid topics pertaining to my partner and personal life""",1,"I would say ""It's quite upsetting that phone calls with my grandparents are so brief because they avoid topics pertaining to my partner and personal life""",1.0,0.0,0.0,0.0,0.0,0.0
353,My coworkers play this fun game where they try to describe bars in la crosse &amp; have me guess which one they’re talking about My coworkers oddly ask me to name bars in La Crosse based on odd descriptions they give me. ,1,My coworkers oddly ask me to name bars in La Crosse based on odd descriptions they give me. ,1.0,0.0,0.0,0.0,0.0,0.0
354,"The fair-weather fans in all of these threads. Wake up call. Fleury is a human being. Surprise! Fleury’s going to make a mistake every once in awhile, he’s only human.",1,"Fleury’s going to make a mistake every once in awhile, he’s only human.",1.0,0.0,0.0,0.0,0.0,0.0
355,"@traves whoa! that's a little too crazy man, slow down I guess I would tell the truth and say something like ""that is moderately crazy but not that crazy"".",1,"I guess I would tell the truth and say something like ""that is moderately crazy but not that crazy"".",1.0,0.0,0.0,0.0,1.0,0.0
356,"Wow. Liam Neeson is coming across as a rational man,isn't he!!? Just because he had a family member attacked by a black person, doesn't give Liam Neeson the right to kill a random person of colour.",1,"Just because he had a family member attacked by a black person, doesn't give Liam Neeson the right to kill a random person of colour.",1.0,0.0,0.0,0.0,0.0,1.0
357,"No joke, air-fried Twisted Teas are THE BEST. Twisted Teas are the best.",1,Twisted Teas are the best.,0.0,1.0,0.0,0.0,0.0,0.0
358,"I find it hilarious that ‘black and white’ or ‘all or nothing’ thinking is considered a cognitive distortion and is a symptom of several disorders, and yet it remains a pillar of American (and Western) culture.

It’s almost like…. our culture is toxic 🤔 The face that 'black and white thinking' is considered a mental disorder symptom and yet remains a pillar of American culture is hypocritical.",1,The face that 'black and white thinking' is considered a mental disorder symptom and yet remains a pillar of American culture is hypocritical.,1.0,0.0,0.0,0.0,0.0,0.0
359,It would be nice if my body would let me sleep... I wish my body would let me sleep.,1,I wish my body would let me sleep.,1.0,0.0,0.0,0.0,0.0,0.0
360,"@Mythical So worried about him. But if you're looking to save him, based on the topography I'd say it's somewhere on the east coast. Perhaps the Carolinas? I suppose I would have simply stated that we all know he is not kidnapped, but it seems like he's just in the woods in North Carolina. ",1,"I suppose I would have simply stated that we all know he is not kidnapped, but it seems like he's just in the woods in North Carolina. ",1.0,0.0,0.0,0.0,0.0,1.0
361,All the shade i have been hearing about Ben Platt being unbelievable as a teenager in the @DearEvanHansen movie  boggles me.  Does nobody have any memories of Grease???  Name 1 actor on that film who believably looked high school age! Dear Evan Hanson cast the same type of older actors as Grease.,1,Dear Evan Hanson cast the same type of older actors as Grease.,1.0,0.0,0.0,0.0,0.0,0.0
362,Drum and bass is dangerous stuff don't you know.. #FabricReview 🙏🏻🙏🏻🙏🏻 Drum and Bass is not dangerous due its high BPM,1,Drum and Bass is not dangerous due its high BPM,1.0,0.0,0.0,0.0,0.0,0.0
363,"the manliest thing I can think of is when the men from the World Cup passionately sing their national anthem "" I think it's really manly when men sing their national anthem""",1,""" I think it's really manly when men sing their national anthem""",1.0,0.0,0.0,0.0,1.0,0.0
364,"Love a good cry 👌🏻 I would say ""I hate when someone makes me cry""",1,"I would say ""I hate when someone makes me cry""",1.0,0.0,0.0,0.0,0.0,0.0
365,"Perfect way to end a 2+ hour @SunCountryAir deley: getting stuck on the tarmack at @mspairport waiting to go to a gate for almost an hour 🙄 I am super unhappy that after a 2+ hour @SunCountryAir deley I have been stuck on the tarmack at 
@mspairport waiting to go to a gate for almost an hour.",1,"I am super unhappy that after a 2+ hour @SunCountryAir deley I have been stuck on the tarmack at 
@mspairport waiting to go to a gate for almost an hour.",1.0,0.0,0.0,0.0,0.0,0.0
366,"If your website still has a google plus share button, forgive me if I’m not tripping over myself to take your information as credible or current. You should remove your google plus share button to remain credible and current since the service is no longer available. ",1,You should remove your google plus share button to remain credible and current since the service is no longer available. ,1.0,0.0,0.0,0.0,0.0,0.0
367,it's too bad i forgot how to play my clarinet so close to my recital I'm so nervous I hope I'll forget how to play to avoid being onstage.,1,I'm so nervous I hope I'll forget how to play to avoid being onstage.,1.0,0.0,0.0,0.0,0.0,0.0
368,"but clinton's emails!
oh.
emm.
fucking.
gee.

clinton's god damnèd emails.

the humanity of it all.

🤮 https://t.co/cibY5Tn9s6 I am genuinely curious to understand the mindset of those who seek to condemn a woman for her choice of e-mail, while giving the obvious pass to a man who boasts about sexually-assaulting (or, if I am being more forthright with my thoughts, ""raping"") women?",1,"I am genuinely curious to understand the mindset of those who seek to condemn a woman for her choice of e-mail, while giving the obvious pass to a man who boasts about sexually-assaulting (or, if I am being more forthright with my thoughts, ""raping"") women?",1.0,0.0,0.0,0.0,0.0,0.0
369,"@goldfishbabe101 crispy all day every day over here ✌🏻 ""dry but honestly not mad about it.""",1,"""dry but honestly not mad about it.""",1.0,0.0,0.0,0.0,0.0,0.0
370,@adorinqdwt @dwtridesgnf Yes the racist is so cool!!! Racist people are not cool.,1,Racist people are not cool.,1.0,0.0,0.0,0.0,0.0,0.0
371,Putting the toilet paper roll on so that it hangs under instead of over is a crime worthy of the death penalty I dislike when people put the toilet paper roll on so that it hangs under instead of over.,1,I dislike when people put the toilet paper roll on so that it hangs under instead of over.,1.0,0.0,0.0,0.0,0.0,0.0
372,"Synthwave communities really love pessimism don't they haha
Any upbeat energy and people get upset at ya yes",1,yes,1.0,0.0,0.0,0.0,0.0,1.0
373,"@avsmph But how can we possibly deal with a human experience we haven't first relentlessly quantified??? Our field shouldn't try to force human experience into quantifiable models, but it pretty consistently does.",1,"Our field shouldn't try to force human experience into quantifiable models, but it pretty consistently does.",1.0,0.0,0.0,0.0,0.0,1.0
374,"The Drew Barrymore Show is an absolute trainwreck. Like The Tony Danza Show, every two minutes is a clip for The Soup. The Drew Barrymore show is one of the worst TV shows ever produced. ",1,The Drew Barrymore show is one of the worst TV shows ever produced. ,1.0,0.0,0.0,0.0,0.0,0.0
375,"It's soooo great that I've taken pain medication and my back is still hurting 😩😩😩😩😩😩 I took pain medicine for my back, but it still hurts. ",1,"I took pain medicine for my back, but it still hurts. ",1.0,0.0,0.0,0.0,0.0,0.0
376,Turned 25 today but woke up with $600 from the IRS in my bank account so quarter life crisis has been postponed My birthday is today and I got my $600 stimulus check from the IRS.,1,My birthday is today and I got my $600 stimulus check from the IRS.,1.0,0.0,0.0,0.0,0.0,0.0
377,Only a a President as strong and decisive as @realDonaldTrump would force the FDA to OK a drug even before clinical trial results are in.  No need to wait for such silly formalities - people have been taking the drug for years and most are still alive and fine! #OkToTry #Gotrump https://t.co/IdxTJ7kucp Clinical trials to determine the efficacy and safety of a treatment are essential.,1,Clinical trials to determine the efficacy and safety of a treatment are essential.,1.0,0.0,1.0,0.0,0.0,0.0
